"generation","p_c","p_b","p_bh","p_f","p_mono","p_polyg","p_polya","RS_mono","RS_poly","run"
2,0.466666666666667,0.52,0.493333333333333,0.433333333333333,0.44,0.0588235294117647,0.138461538461538,2.27027027027027,1.73684210526316,"2"
3,0.586666666666667,0.386666666666667,0.466666666666667,0.506666666666667,0.453333333333333,0.0810810810810811,0.0131578947368421,2.41428571428571,1.6375,"2"
4,0.733333333333333,0.406666666666667,0.58,0.513333333333333,0.4,0.0410958904109589,0.025974025974026,2.45977011494253,1.36507936507937,"2"
5,0.86,0.433333333333333,0.64,0.46,0.48,0.0246913580246914,0.0579710144927536,1.85416666666667,2.25925925925926,"2"
6,0.906666666666667,0.24,0.553333333333333,0.56,0.44,0.0909090909090909,0.0357142857142857,2.19277108433735,1.76119402985075,"2"
7,0.886666666666667,0.193333333333333,0.586666666666667,0.466666666666667,0.48,0.0375,0.0571428571428571,2.42045454545455,1.40322580645161,"2"
8,0.926666666666667,0.133333333333333,0.52,0.5,0.44,0.0666666666666667,0.04,2.34615384615385,1.625,"2"
9,0.906666666666667,0.213333333333333,0.553333333333333,0.453333333333333,0.493333333333333,0.0365853658536585,0.117647058823529,1.97590361445783,2.02985074626866,"2"
10,0.88,0.26,0.6,0.54,0.453333333333333,0.0289855072463768,0.0246913580246914,2.27777777777778,1.58333333333333,"2"
11,0.82,0.326666666666667,0.58,0.566666666666667,0.44,0.0461538461538462,0,2.44827586206897,1.38095238095238,"2"
12,0.866666666666667,0.44,0.706666666666667,0.453333333333333,0.48,0.024390243902439,0,2.16981132075472,1.59090909090909,"2"
13,0.9,0.493333333333333,0.74,0.533333333333333,0.413333333333333,0.0142857142857143,0.0375,2.04504504504505,1.87179487179487,"2"
14,0.88,0.573333333333333,0.713333333333333,0.486666666666667,0.426666666666667,0.038961038961039,0.0547945205479452,1.97196261682243,2.06976744186047,"2"
15,0.9,0.546666666666667,0.753333333333333,0.48,0.426666666666667,0.0128205128205128,0,2.13274336283186,1.59459459459459,"2"
16,0.893333333333333,0.546666666666667,0.72,0.533333333333333,0.493333333333333,0.0285714285714286,0.0375,1.9537037037037,2.11904761904762,"2"
17,0.906666666666667,0.54,0.666666666666667,0.493333333333333,0.4,0.0394736842105263,0.0135135135135135,2.18,1.64,"2"
18,0.92,0.573333333333333,0.72,0.44,0.493333333333333,0.0119047619047619,0.0303030303030303,2.06481481481481,1.83333333333333,"2"
19,0.946666666666667,0.54,0.74,0.48,0.346666666666667,0.0384615384615385,0.0138888888888889,2.13513513513514,1.61538461538462,"2"
20,0.906666666666667,0.653333333333333,0.813333333333333,0.513333333333333,0.373333333333333,0,0,2.13934426229508,1.39285714285714,"2"
21,0.893333333333333,0.593333333333333,0.726666666666667,0.573333333333333,0.426666666666667,0.015625,0.0116279069767442,2.27522935779817,1.26829268292683,"2"
22,0.873333333333333,0.706666666666667,0.76,0.48,0.413333333333333,0.0256410256410256,0.0416666666666667,2,2,"2"
23,0.813333333333333,0.64,0.693333333333333,0.48,0.386666666666667,0.0128205128205128,0.0277777777777778,2.18269230769231,1.58695652173913,"2"
24,0.793333333333333,0.7,0.7,0.493333333333333,0.453333333333333,0.0131578947368421,0.0540540540540541,2.07619047619048,1.82222222222222,"2"
25,0.793333333333333,0.68,0.74,0.446666666666667,0.426666666666667,0.0240963855421687,0.0597014925373134,2.07207207207207,1.79487179487179,"2"
26,0.74,0.8,0.773333333333333,0.506666666666667,0.413333333333333,0.0405405405405405,0.0263157894736842,2.17241379310345,1.41176470588235,"2"
27,0.833333333333333,0.86,0.88,0.453333333333333,0.36,0.0365853658536585,0.0147058823529412,2.10606060606061,1.22222222222222,"2"
28,0.826666666666667,0.886666666666667,0.873333333333333,0.48,0.4,0,0.0138888888888889,2.13740458015267,1.05263157894737,"2"
29,0.88,0.933333333333333,0.906666666666667,0.42,0.413333333333333,0,0.0158730158730159,2.07352941176471,1.28571428571429,"2"
30,0.886666666666667,0.973333333333333,0.94,0.526666666666667,0.386666666666667,0.0140845070422535,0,2.02836879432624,1.55555555555556,"2"
31,0.88,0.94,0.933333333333333,0.56,0.36,0,0,2.10714285714286,0.5,"2"
32,0.926666666666667,0.993333333333333,0.96,0.446666666666667,0.346666666666667,0,0,2.04166666666667,1,"2"
33,0.986666666666667,1,0.993333333333333,0.48,0.386666666666667,0,0,2.01342281879195,0,"2"
34,0.98,1,1,0.6,0.4,0,0,2,NA,"2"
35,1,1,1,0.54,0.373333333333333,0,0,2,NA,"2"
36,1,1,1,0.513333333333333,0.4,0,0,2,NA,"2"
37,1,1,1,0.473333333333333,0.426666666666667,0,0,2,NA,"2"
38,1,1,1,0.426666666666667,0.386666666666667,0,0,2,NA,"2"
